Event, Time (sec), Component, Event Property,Value
6868,4035.565868, , id=0x0001, 0x00000001 0x0000009E
6869,4036.10925, , id=0x0001, 0x00000001 0x00000090
6870,4036.59399, , id=0x0001, 0x00000001 0x0000006D
6871,4037.07973, , id=0x0001, 0x00000001 0x00000069
6872,4037.564868, , id=0x0001, 0x00000001 0x00000069
6873,4038.10977, , id=0x0001, 0x00000001 0x0000005A
6874,4038.59451, , id=0x0001, 0x00000001 0x0000005A
6875,4039.07975, , id=0x0001, 0x00000001 0x00000072
6876,4039.564408, , id=0x0001, 0x00000001 0x00000072
6877,4040.108304, , id=0x0001, 0x00000001 0x0000006D
6878,4040.59353, , id=0x0001, 0x00000001 0x00000081
6879,4041.079296, , id=0x0001, 0x00000001 0x0000009E
6880,4041.565408, , id=0x0001, 0x00000001 0x0000009E
6881,4042.10981, , id=0x0001, 0x00000001 0x00000099
6882,4042.59455, , id=0x0001, 0x00000001 0x00000094
6883,4043.08079, , id=0x0001, 0x00000001 0x0000008B
6884,4043.566928, , id=0x0001, 0x00000001 0x0000008B
6885,4044.11081, , id=0x0001, 0x00000001 0x00000069
6886,4044.59605, , id=0x0001, 0x00000001 0x0000006D
6887,4045.08129, , id=0x0001, 0x00000001 0x00000069
6888,4045.565928, , id=0x0001, 0x00000001 0x00000069
6889,4046.10981, , id=0x0001, 0x00000001 0x00000086
6890,4046.59555, , id=0x0001, 0x00000001 0x000000A3
6891,4047.08029, , id=0x0001, 0x00000001 0x00000090
6892,4047.564928, , id=0x0001, 0x00000001 0x00000090
6893,4048.10931, , id=0x0001, 0x00000001 0x0000009E
6894,4048.59405, , id=0x0001, 0x00000001 0x000000A3
6895,4049.08029, , id=0x0001, 0x00000001 0x0000008B
6896,4049.567428, , id=0x0001, 0x00000001 0x0000008B
6897,4050.11081, , id=0x0001, 0x00000001 0x00000072
6898,4050.59655, , id=0x0001, 0x00000001 0x00000069
6899,4051.08179, , id=0x0001, 0x00000001 0x0000006D
6900,4051.566928, , id=0x0001, 0x00000001 0x0000006D
6901,4052.11131, , id=0x0001, 0x00000001 0x0000004B
6902,4052.59655, , id=0x0001, 0x00000001 0x00000050
6903,4053.08329, , id=0x0001, 0x00000001 0x00000064
6904,4053.569928, , id=0x0001, 0x00000001 0x00000064
6905,4054.11481, , id=0x0001, 0x00000001 0x00000077
6906,4054.60155, , id=0x0001, 0x00000001 0x00000064
6907,4055.08779, , id=0x0001, 0x00000001 0x0000007C
6908,4055.573524, , id=0x0001, 0x00000001 0x0000007C
6909,4056.118826, , id=0x0001, 0x00000001 0x000000B7
6910,4056.60405, , id=0x0001, 0x00000001 0x000000AD
6911,4057.08879, , id=0x0001, 0x00000001 0x00000094
6912,4057.574056, , id=0x0001, 0x00000001 0x00000094
6913,4058.058262, , id=0x0001, 0x00000001 0x00000094
6914,4058.60205, , id=0x0001, 0x00000001 0x000000A8
6915,4059.08679, , id=0x0001, 0x00000001 0x0000009E
6916,4059.571928, , id=0x0001, 0x00000001 0x0000009E
6917,4060.11533, , id=0x0001, 0x00000001 0x00000094
6918,4060.60057, , id=0x0001, 0x00000001 0x00000099
6919,4061.08581, , id=0x0001, 0x00000001 0x0000007C
6920,4061.570448, , id=0x0001, 0x00000001 0x0000007C
6921,4062.11385, , id=0x0001, 0x00000001 0x00000072
6922,4062.59859, , id=0x0001, 0x00000001 0x0000007C
6923,4063.08335, , id=0x0001, 0x00000001 0x0000007C
6924,4063.567968, , id=0x0001, 0x00000001 0x0000007C
6925,4064.11137, , id=0x0001, 0x00000001 0x00000069
6926,4064.59611, , id=0x0001, 0x00000001 0x0000005F
6927,4065.08035, , id=0x0001, 0x00000001 0x00000069
6928,4065.565488, , id=0x0001, 0x00000001 0x00000069
6929,4066.10787, , id=0x0001, 0x00000001 0x0000005F
6930,4066.59211, , id=0x0001, 0x00000001 0x0000004B
6931,4067.07739, , id=0x0001, 0x00000001 0x00000046
6932,4067.561582, , id=0x0001, 0x00000001 0x00000046
6933,4068.10487, , id=0x0001, 0x00000001 0x00000086
6934,4068.58961, , id=0x0001, 0x00000001 0x0000006D
6935,4069.074368, , id=0x0001, 0x00000001 0x00000077
6936,4069.559082, , id=0x0001, 0x00000001 0x00000077
6937,4070.10237, , id=0x0001, 0x00000001 0x000000A8
6938,4070.58761, , id=0x0001, 0x00000001 0x000000AD
6939,4071.072768, , id=0x0001, 0x00000001 0x000000AD
6940,4071.61713, , id=0x0001, 0x00000001 0x00000081
6941,4072.101874, , id=0x0001, 0x00000001 0x00000072
6942,4072.58761, , id=0x0001, 0x00000001 0x00000077
6943,4073.07276, , id=0x0001, 0x00000001 0x00000077
6944,4073.61613, , id=0x0001, 0x00000001 0x0000005F
6945,4074.10087, , id=0x0001, 0x00000001 0x0000005A
6946,4074.58561, , id=0x0001, 0x00000001 0x00000069
6947,4075.070248, , id=0x0001, 0x00000001 0x00000069
6948,4075.61363, , id=0x0001, 0x00000001 0x00000077
6949,4076.09887, , id=0x0001, 0x00000001 0x0000005F
6950,4076.58361, , id=0x0001, 0x00000001 0x0000005F
6951,4077.067748, , id=0x0001, 0x00000001 0x0000005F
6952,4077.61063, , id=0x0001, 0x00000001 0x00000081
6953,4078.09537, , id=0x0001, 0x00000001 0x0000006D
6954,4078.58161, , id=0x0001, 0x00000001 0x00000064
6955,4079.067748, , id=0x0001, 0x00000001 0x00000064
6956,4079.61063, , id=0x0001, 0x00000001 0x0000006D
6957,4080.096386, , id=0x0001, 0x00000001 0x00000072
6958,4080.58211, , id=0x0001, 0x00000001 0x00000050
6959,4081.067748, , id=0x0001, 0x00000001 0x00000050
6960,4081.60963, , id=0x0001, 0x00000001 0x00000081
6961,4082.09387, , id=0x0001, 0x00000001 0x00000090
6962,4082.57961, , id=0x0001, 0x00000001 0x0000008B
6963,4083.065748, , id=0x0001, 0x00000001 0x0000008B
6964,4083.60763, , id=0x0001, 0x00000001 0x00000086
6965,4084.09387, , id=0x0001, 0x00000001 0x0000008B
6966,4084.579124, , id=0x0001, 0x00000001 0x00000086
6967,4085.064248, , id=0x0001, 0x00000001 0x00000086
6968,4085.60713, , id=0x0001, 0x00000001 0x0000007C
6969,4086.09237, , id=0x0001, 0x00000001 0x00000086
6970,4086.578628, , id=0x0001, 0x00000001 0x0000008B
6971,4087.064842, , id=0x0001, 0x00000001 0x0000008B
6972,4087.60713, , id=0x0001, 0x00000001 0x00000094
6973,4088.09137, , id=0x0001, 0x00000001 0x00000081
6974,4088.575646, , id=0x0001, 0x00000001 0x0000007C
6975,4089.059842, , id=0x0001, 0x00000001 0x0000007C
6976,4089.60313, , id=0x0001, 0x00000001 0x00000086
6977,4090.08787, , id=0x0001, 0x00000001 0x00000069
6978,4090.573016, , id=0x0001, 0x00000001 0x00000069
6979,4091.11689, , id=0x0001, 0x00000001 0x0000005A
6980,4091.60113, , id=0x0001, 0x00000001 0x0000006D
6981,4092.08687, , id=0x0001, 0x00000001 0x0000008B
6982,4092.572508, , id=0x0001, 0x00000001 0x0000008B
6983,4093.11589, , id=0x0001, 0x00000001 0x00000094
6984,4093.601146, , id=0x0001, 0x00000001 0x00000099
6985,4094.08687, , id=0x0001, 0x00000001 0x000000B2
6986,4094.573622, , id=0x0001, 0x00000001 0x000000B2
6987,4095.117906, , id=0x0001, 0x00000001 0x000000AD
6988,4095.60263, , id=0x0001, 0x00000001 0x00000086
6989,4096.08837, , id=0x0001, 0x00000001 0x00000077
6990,4096.573016, , id=0x0001, 0x00000001 0x00000077
6991,4097.11639, , id=0x0001, 0x00000001 0x00000086
6992,4097.60063, , id=0x0001, 0x00000001 0x0000006D
6993,4098.08537, , id=0x0001, 0x00000001 0x00000081
6994,4098.570008, , id=0x0001, 0x00000001 0x00000081
6995,4099.11589, , id=0x0001, 0x00000001 0x000000B2
6996,4099.60063, , id=0x0001, 0x00000001 0x000000BC
6997,4100.08487, , id=0x0001, 0x00000001 0x000000A8
6998,4100.569008, , id=0x0001, 0x00000001 0x000000A8
6999,4101.11289, , id=0x0001, 0x00000001 0x00000099
7000,4101.59763, , id=0x0001, 0x00000001 0x00000094
7001,4102.08387, , id=0x0001, 0x00000001 0x00000064
7002,4102.569508, , id=0x0001, 0x00000001 0x00000064
7003,4103.11289, , id=0x0001, 0x00000001 0x0000004B
7004,4103.59863, , id=0x0001, 0x00000001 0x00000050
7005,4104.08337, , id=0x0001, 0x00000001 0x0000005F
7006,4104.568008, , id=0x0001, 0x00000001 0x0000005F
7007,4105.11189, , id=0x0001, 0x00000001 0x00000064
7008,4105.59713, , id=0x0001, 0x00000001 0x00000072
7009,4106.08287, , id=0x0001, 0x00000001 0x00000081
7010,4106.568508, , id=0x0001, 0x00000001 0x00000081
7011,4107.11539, , id=0x0001, 0x00000001 0x000000AD
7012,4107.60463, , id=0x0001, 0x00000001 0x000000A3
7013,4108.09287, , id=0x0001, 0x00000001 0x00000094
7014,4108.58311, , id=0x0001, 0x00000001 0x0000008B
7015,4109.07276, , id=0x0001, 0x00000001 0x0000008B
7016,4109.62013, , id=0x0001, 0x00000001 0x0000005A
7017,4110.109882, , id=0x0001, 0x00000001 0x00000064
7018,4110.59811, , id=0x0001, 0x00000001 0x0000005F
7019,4111.08735, , id=0x0001, 0x00000001 0x00000081
7020,4111.577604, , id=0x0001, 0x00000001 0x00000081
7021,4112.066822, , id=0x0001, 0x00000001 0x0000007C
7022,4112.61511, , id=0x0001, 0x00000001 0x0000008B
7023,4113.10435, , id=0x0001, 0x00000001 0x000000A3
7024,4113.59509, , id=0x0001, 0x00000001 0x000000B2
7025,4114.08583, , id=0x0001, 0x00000001 0x000000B2
7026,4114.575614, , id=0x0001, 0x00000001 0x000000B2
7027,4115.064302, , id=0x0001, 0x00000001 0x00000094
7028,4115.61159, , id=0x0001, 0x00000001 0x00000077
7029,4116.10083, , id=0x0001, 0x00000001 0x0000007C
7030,4116.59007, , id=0x0001, 0x00000001 0x00000072
7031,4117.078838, , id=0x0001, 0x00000001 0x00000050
7032,4117.568558, , id=0x0001, 0x00000001 0x00000050
7033,4118.11585, , id=0x0001, 0x00000001 0x0000005F
7034,4118.604606, , id=0x0001, 0x00000001 0x0000007C
7035,4119.09383, , id=0x0001, 0x00000001 0x00000069
7036,4119.58257, , id=0x0001, 0x00000001 0x00000072
7037,4120.071208, , id=0x0001, 0x00000001 0x00000072
7038,4120.62011, , id=0x0001, 0x00000001 0x0000008B
7039,4121.11035, , id=0x0001, 0x00000001 0x0000009E
7040,4121.59909, , id=0x0001, 0x00000001 0x000000A3
7041,4122.08833, , id=0x0001, 0x00000001 0x00000099
7042,4122.577092, , id=0x0001, 0x00000001 0x00000094
7043,4123.065802, , id=0x0001, 0x00000001 0x00000094
7044,4123.61259, , id=0x0001, 0x00000001 0x00000090
7045,4124.10333, , id=0x0001, 0x00000001 0x0000008B
7046,4124.59357, , id=0x0001, 0x00000001 0x0000008B
7047,4125.08281, , id=0x0001, 0x00000001 0x00000090
7048,4125.571948, , id=0x0001, 0x00000001 0x00000090
7049,4126.11883, , id=0x0001, 0x00000001 0x00000099
7050,4126.60807, , id=0x0001, 0x00000001 0x00000081
7051,4127.09731, , id=0x0001, 0x00000001 0x00000081
7052,4127.58655, , id=0x0001, 0x00000001 0x0000007C
7053,4128.075812, , id=0x0001, 0x00000001 0x0000007C
7054,4128.564522, , id=0x0001, 0x00000001 0x00000094
7055,4129.11281, , id=0x0001, 0x00000001 0x00000081
7056,4129.60255, , id=0x0001, 0x00000001 0x0000006D
7057,4130.09329, , id=0x0001, 0x00000001 0x00000064
7058,4130.58203, , id=0x0001, 0x00000001 0x00000069
7059,4131.071168, , id=0x0001, 0x00000001 0x00000069
7060,4131.61305, , id=0x0001, 0x00000001 0x0000004B
7061,4132.09729, , id=0x0001, 0x00000001 0x0000005A
7062,4132.58105, , id=0x0001, 0x00000001 0x0000005F
7063,4133.065168, , id=0x0001, 0x00000001 0x0000005F
7064,4133.60805, , id=0x0001, 0x00000001 0x00000094
7065,4134.09279, , id=0x0001, 0x00000001 0x00000081
7066,4134.57706, , id=0x0001, 0x00000001 0x00000090
7067,4135.061762, , id=0x0001, 0x00000001 0x00000090
7068,4135.60455, , id=0x0001, 0x00000001 0x000000BC
7069,4136.08979, , id=0x0001, 0x00000001 0x000000B7
7070,4136.574548, , id=0x0001, 0x00000001 0x000000A8
7071,4137.058762, , id=0x0001, 0x00000001 0x000000A8
7072,4137.60105, , id=0x0001, 0x00000001 0x00000099
7073,4138.08629, , id=0x0001, 0x00000001 0x00000090
7074,4138.569928, , id=0x0001, 0x00000001 0x00000090
7075,4139.11181, , id=0x0001, 0x00000001 0x00000081
7076,4139.59655, , id=0x0001, 0x00000001 0x00000086
7077,4140.08129, , id=0x0001, 0x00000001 0x00000090
7078,4140.565936, , id=0x0001, 0x00000001 0x00000090
7079,4141.109322, , id=0x0001, 0x00000001 0x00000094
7080,4141.59355, , id=0x0001, 0x00000001 0x0000007C
7081,4142.078302, , id=0x0001, 0x00000001 0x00000077
7082,4142.563022, , id=0x0001, 0x00000001 0x00000077
7083,4143.10581, , id=0x0001, 0x00000001 0x00000090
7084,4143.59055, , id=0x0001, 0x00000001 0x0000007C
7085,4144.074822, , id=0x0001, 0x00000001 0x00000072
7086,4144.559522, , id=0x0001, 0x00000001 0x00000072
7087,4145.10281, , id=0x0001, 0x00000001 0x0000006D
7088,4145.58755, , id=0x0001, 0x00000001 0x00000077
7089,4146.072688, , id=0x0001, 0x00000001 0x00000077
7090,4146.61457, , id=0x0001, 0x00000001 0x0000007C
7091,4147.09831, , id=0x0001, 0x00000001 0x00000090
7092,4147.58255, , id=0x0001, 0x00000001 0x00000094
7093,4148.066688, , id=0x0001, 0x00000001 0x00000094
7094,4148.60957, , id=0x0001, 0x00000001 0x0000009E
7095,4149.09331, , id=0x0001, 0x00000001 0x00000086
7096,4149.577564, , id=0x0001, 0x00000001 0x00000086
7097,4150.061782, , id=0x0001, 0x00000001 0x00000086
7098,4150.60507, , id=0x0001, 0x00000001 0x00000094
7099,4151.09081, , id=0x0001, 0x00000001 0x0000008B
7100,4151.575072, , id=0x0001, 0x00000001 0x00000090
7101,4152.061282, , id=0x0001, 0x00000001 0x00000090
7102,4152.60407, , id=0x0001, 0x00000001 0x000000A3
7103,4153.08781, , id=0x0001, 0x00000001 0x000000A3
7104,4153.572448, , id=0x0001, 0x00000001 0x000000A3
7105,4154.11483, , id=0x0001, 0x00000001 0x00000072
7106,4154.59857, , id=0x0001, 0x00000001 0x0000006D
7107,4155.08331, , id=0x0001, 0x00000001 0x00000077
7108,4155.567448, , id=0x0001, 0x00000001 0x00000077
7109,4156.10933, , id=0x0001, 0x00000001 0x0000006D
7110,4156.59457, , id=0x0001, 0x00000001 0x00000064
7111,4157.079314, , id=0x0001, 0x00000001 0x00000069
7112,4157.563448, , id=0x0001, 0x00000001 0x00000069
7113,4158.10733, , id=0x0001, 0x00000001 0x00000099
7114,4158.59157, , id=0x0001, 0x00000001 0x00000090
7115,4159.077836, , id=0x0001, 0x00000001 0x0000008B
7116,4159.564542, , id=0x0001, 0x00000001 0x0000008B
7117,4160.10933, , id=0x0001, 0x00000001 0x000000B2
7118,4160.59557, , id=0x0001, 0x00000001 0x000000B2
7119,4161.07981, , id=0x0001, 0x00000001 0x00000090
7120,4161.564448, , id=0x0001, 0x00000001 0x00000090
7121,4162.10683, , id=0x0001, 0x00000001 0x00000072
7122,4162.59057, , id=0x0001, 0x00000001 0x0000007C
7123,4163.07534, , id=0x0001, 0x00000001 0x00000072
7124,4163.559542, , id=0x0001, 0x00000001 0x00000072
7125,4164.10183, , id=0x0001, 0x00000001 0x00000086
7126,4164.58607, , id=0x0001, 0x00000001 0x000000AD
7127,4165.069708, , id=0x0001, 0x00000001 0x000000AD
7128,4165.61109, , id=0x0001, 0x00000001 0x000000C0
7129,4166.09483, , id=0x0001, 0x00000001 0x000000AD
7130,4166.579092, , id=0x0001, 0x00000001 0x00000094
7131,4167.064208, , id=0x0001, 0x00000001 0x00000094
7132,4167.60659, , id=0x0001, 0x00000001 0x00000077
7133,4168.09083, , id=0x0001, 0x00000001 0x00000072
7134,4168.576588, , id=0x0001, 0x00000001 0x00000050
7135,4169.061802, , id=0x0001, 0x00000001 0x00000050
7136,4169.60459, , id=0x0001, 0x00000001 0x00000050
7137,4170.08883, , id=0x0001, 0x00000001 0x00000069
7138,4170.573576, , id=0x0001, 0x00000001 0x0000005F
7139,4171.11685, , id=0x0001, 0x00000001 0x00000072
7140,4171.60209, , id=0x0001, 0x00000001 0x00000077
7141,4172.08683, , id=0x0001, 0x00000001 0x00000094
7142,4172.571968, , id=0x0001, 0x00000001 0x00000094
7143,4173.11435, , id=0x0001, 0x00000001 0x000000AD
7144,4173.59809, , id=0x0001, 0x00000001 0x000000A3
7145,4174.08233, , id=0x0001, 0x00000001 0x00000090
7146,4174.565968, , id=0x0001, 0x00000001 0x00000090
7147,4175.10885, , id=0x0001, 0x00000001 0x0000007C
7148,4175.59309, , id=0x0001, 0x00000001 0x00000081
7149,4176.07737, , id=0x0001, 0x00000001 0x00000077
7150,4176.563062, , id=0x0001, 0x00000001 0x00000077
7151,4177.10685, , id=0x0001, 0x00000001 0x00000094
7152,4177.59159, , id=0x0001, 0x00000001 0x0000009E
7153,4178.075348, , id=0x0001, 0x00000001 0x00000086
7154,4178.559086, , id=0x0001, 0x00000001 0x00000086
7155,4179.10285, , id=0x0001, 0x00000001 0x0000008B
7156,4179.58659, , id=0x0001, 0x00000001 0x00000094
7157,4180.069728, , id=0x0001, 0x00000001 0x00000094
7158,4180.61211, , id=0x0001, 0x00000001 0x0000007C
7159,4181.09585, , id=0x0001, 0x00000001 0x00000072
7160,4181.579108, , id=0x0001, 0x00000001 0x0000005F
7161,4182.062728, , id=0x0001, 0x00000001 0x0000005F
7162,4182.60361, , id=0x0001, 0x00000001 0x00000041
7163,4183.08685, , id=0x0001, 0x00000001 0x00000046
7164,4183.570488, , id=0x0001, 0x00000001 0x00000046
7165,4184.11187, , id=0x0001, 0x00000001 0x00000055
7166,4184.59711, , id=0x0001, 0x00000001 0x00000064
7167,4185.08135, , id=0x0001, 0x00000001 0x00000072
7168,4185.564988, , id=0x0001, 0x00000001 0x00000072
7169,4186.10739, , id=0x0001, 0x00000001 0x00000081
7170,4186.59163, , id=0x0001, 0x00000001 0x00000099
7171,4187.0779, , id=0x0001, 0x00000001 0x000000B2
7172,4187.563602, , id=0x0001, 0x00000001 0x000000B2
7173,4188.10489, , id=0x0001, 0x00000001 0x00000090
7174,4188.58813, , id=0x0001, 0x00000001 0x00000094
7175,4189.071268, , id=0x0001, 0x00000001 0x00000090
7176,4189.61215, , id=0x0001, 0x00000001 0x00000094
7177,4190.09539, , id=0x0001, 0x00000001 0x00000086
7178,4190.578648, , id=0x0001, 0x00000001 0x00000081
7179,4191.063362, , id=0x0001, 0x00000001 0x00000081
7180,4191.60465, , id=0x0001, 0x00000001 0x00000090
7181,4192.08889, , id=0x0001, 0x00000001 0x00000086
7182,4192.572528, , id=0x0001, 0x00000001 0x00000081
7183,4193.11591, , id=0x0001, 0x00000001 0x00000077
7184,4193.600142, , id=0x0001, 0x00000001 0x00000086
7185,4194.08539, , id=0x0001, 0x00000001 0x0000008B
7186,4194.572028, , id=0x0001, 0x00000001 0x0000008B
7187,4195.11441, , id=0x0001, 0x00000001 0x00000072
7188,4195.59815, , id=0x0001, 0x00000001 0x00000069
7189,4196.08189, , id=0x0001, 0x00000001 0x00000069
7190,4196.565028, , id=0x0001, 0x00000001 0x00000069
7191,4197.10841, , id=0x0001, 0x00000001 0x00000077
7192,4197.59165, , id=0x0001, 0x00000001 0x0000005A
7193,4198.075916, , id=0x0001, 0x00000001 0x00000050
7194,4198.560122, , id=0x0001, 0x00000001 0x00000050
7195,4199.10241, , id=0x0001, 0x00000001 0x00000086
7196,4199.58665, , id=0x0001, 0x00000001 0x00000077
7197,4200.070288, , id=0x0001, 0x00000001 0x00000077
7198,4200.61367, , id=0x0001, 0x00000001 0x0000008B
7199,4201.09791, , id=0x0001, 0x00000001 0x000000AD
7200,4201.58165, , id=0x0001, 0x00000001 0x000000BC
7201,4202.065308, , id=0x0001, 0x00000001 0x000000BC
7202,4202.60767, , id=0x0001, 0x00000001 0x0000008B
7203,4203.09091, , id=0x0001, 0x00000001 0x00000086
7204,4203.574176, , id=0x0001, 0x00000001 0x00000081
7205,4204.058382, , id=0x0001, 0x00000001 0x00000081
7206,4204.60317, , id=0x0001, 0x00000001 0x00000086
7207,4205.08991, , id=0x0001, 0x00000001 0x0000007C
7208,4205.576172, , id=0x0001, 0x00000001 0x0000007C
7209,4206.062382, , id=0x0001, 0x00000001 0x0000007C
7210,4206.60867, , id=0x0001, 0x00000001 0x0000008B
7211,4207.09491, , id=0x0001, 0x00000001 0x00000072
7212,4207.58165, , id=0x0001, 0x00000001 0x0000006D
7213,4208.068288, , id=0x0001, 0x00000001 0x0000006D
7214,4208.61267, , id=0x0001, 0x00000001 0x0000007C
7215,4209.09991, , id=0x0001, 0x00000001 0x0000006D
7216,4209.586658, , id=0x0001, 0x00000001 0x0000006D
7217,4210.0728, , id=0x0001, 0x00000001 0x0000006D
7218,4210.61767, , id=0x0001, 0x00000001 0x0000005F
7219,4211.10441, , id=0x0001, 0x00000001 0x0000006D
7220,4211.59065, , id=0x0001, 0x00000001 0x0000005A
7221,4212.07742, , id=0x0001, 0x00000001 0x00000090
7222,4212.563622, , id=0x0001, 0x00000001 0x00000090
7223,4213.10791, , id=0x0001, 0x00000001 0x000000A8
7224,4213.59465, , id=0x0001, 0x00000001 0x000000A3
7225,4214.08089, , id=0x0001, 0x00000001 0x000000A8
7226,4214.567528, , id=0x0001, 0x00000001 0x000000A8
7227,4215.11341, , id=0x0001, 0x00000001 0x0000008B
7228,4215.59965, , id=0x0001, 0x00000001 0x00000090
7229,4216.08589, , id=0x0001, 0x00000001 0x000000A3
7230,4216.572028, , id=0x0001, 0x00000001 0x000000A3
7231,4217.11791, , id=0x0001, 0x00000001 0x00000090
7232,4217.60465, , id=0x0001, 0x00000001 0x00000090
7233,4218.09239, , id=0x0001, 0x00000001 0x0000008B
7234,4218.57913, , id=0x0001, 0x00000001 0x00000094
7235,4219.065768, , id=0x0001, 0x00000001 0x00000094
7236,4219.61167, , id=0x0001, 0x00000001 0x0000006D
7237,4220.09841, , id=0x0001, 0x00000001 0x00000069
7238,4220.58515, , id=0x0001, 0x00000001 0x00000077
7239,4221.072788, , id=0x0001, 0x00000001 0x00000077
7240,4221.61969, , id=0x0001, 0x00000001 0x00000064
7241,4222.10593, , id=0x0001, 0x00000001 0x0000005F
7242,4222.59267, , id=0x0001, 0x00000001 0x0000006D
7243,4223.07941, , id=0x0001, 0x00000001 0x00000086
7244,4223.566548, , id=0x0001, 0x00000001 0x00000086
7245,4224.11243, , id=0x0001, 0x00000001 0x00000086
7246,4224.60117, , id=0x0001, 0x00000001 0x00000086
7247,4225.08841, , id=0x0001, 0x00000001 0x000000A8
7248,4225.576668, , id=0x0001, 0x00000001 0x000000A8
7249,4226.063882, , id=0x0001, 0x00000001 0x000000A8
7250,4226.60917, , id=0x0001, 0x00000001 0x00000099
7251,4227.09541, , id=0x0001, 0x00000001 0x00000081
7252,4227.58315, , id=0x0001, 0x00000001 0x00000077
7253,4228.070788, , id=0x0001, 0x00000001 0x00000077
7254,4228.61567, , id=0x0001, 0x00000001 0x00000077
7255,4229.10041, , id=0x0001, 0x00000001 0x00000081
7256,4229.58715, , id=0x0001, 0x00000001 0x0000008B
7257,4230.073918, , id=0x0001, 0x00000001 0x0000008B
7258,4230.61769, , id=0x0001, 0x00000001 0x000000BC
7259,4231.10293, , id=0x0001, 0x00000001 0x000000AD
7260,4231.588182, , id=0x0001, 0x00000001 0x0000009E
7261,4232.07342, , id=0x0001, 0x00000001 0x00000086
7262,4232.61621, , id=0x0001, 0x00000001 0x00000086
7263,4233.10295, , id=0x0001, 0x00000001 0x00000064
7264,4233.58819, , id=0x0001, 0x00000001 0x0000005A
7265,4234.07344, , id=0x0001, 0x00000001 0x00000050
7266,4234.61773, , id=0x0001, 0x00000001 0x00000050
7267,4235.10247, , id=0x0001, 0x00000001 0x0000005A
7268,4235.58721, , id=0x0001, 0x00000001 0x00000069
7269,4236.071848, , id=0x0001, 0x00000001 0x0000005A
