Event, Time (sec), Component, Event Property, Value
1736, 1469.56972600, , id=0x0001, 0x00000000 0x001A7958
1737, 1470.06973800, , id=0x0001, 0x00000000 0x001A7D40
1738, 1470.56972600, , id=0x0001, 0x00000000 0x001A8128
1739, 1471.06973800, , id=0x0001, 0x00000000 0x001A8510
1740, 1471.56972600, , id=0x0001, 0x00000000 0x001A88F8
1741, 1472.06972600, , id=0x0001, 0x00000000 0x001A8CE0
1742, 1472.56973800, , id=0x0001, 0x00000000 0x001A90C8
1743, 1473.06973800, , id=0x0001, 0x00000000 0x001A94B0
1744, 1473.56973800, , id=0x0001, 0x00000000 0x001A9898
1745, 1474.06973800, , id=0x0001, 0x00000000 0x001A9C80
1746, 1474.56973800, , id=0x0001, 0x00000000 0x001AA068
1747, 1475.06973800, , id=0x0001, 0x00000000 0x001AA450
1748, 1475.56972600, , id=0x0001, 0x00000000 0x001AA838
1749, 1476.06973800, , id=0x0001, 0x00000000 0x001AAC20
1750, 1476.56973800, , id=0x0001, 0x00000000 0x001AB008
1751, 1477.06973800, , id=0x0001, 0x00000000 0x001AB3F0
1752, 1477.56973800, , id=0x0001, 0x00000000 0x001AB7D8
1753, 1478.06973800, , id=0x0001, 0x00000000 0x001ABBC0
1754, 1478.56972600, , id=0x0001, 0x00000000 0x001ABFA8
1755, 1479.06973800, , id=0x0001, 0x00000000 0x001AC390
1756, 1479.56973400, , id=0x0001, 0x00000000 0x001AC778
1757, 1480.06973800, , id=0x0001, 0x00000000 0x001ACB60
1758, 1480.56973800, , id=0x0001, 0x00000000 0x001ACF48
1759, 1481.06973800, , id=0x0001, 0x00000000 0x001AD330
1760, 1481.56972600, , id=0x0001, 0x00000000 0x001AD718
1761, 1482.06973800, , id=0x0001, 0x00000000 0x001ADB00
1762, 1482.56973800, , id=0x0001, 0x00000000 0x001ADEE8
1763, 1483.06973800, , id=0x0001, 0x00000000 0x001AE2D0
1764, 1483.56973800, , id=0x0001, 0x00000000 0x001AE6B8
1765, 1484.06972600, , id=0x0001, 0x00000000 0x001AEAA0
1766, 1484.56972600, , id=0x0001, 0x00000000 0x001AEE88
1767, 1485.06973800, , id=0x0001, 0x00000000 0x001AF270
1768, 1485.56973800, , id=0x0001, 0x00000000 0x001AF658
1769, 1486.06973800, , id=0x0001, 0x00000000 0x001AFA40
1770, 1486.56973800, , id=0x0001, 0x00000000 0x001AFE28
1771, 1487.06973800, , id=0x0001, 0x00000000 0x001B0210
1772, 1487.56973800, , id=0x0001, 0x00000000 0x001B05F8
1773, 1488.06972600, , id=0x0001, 0x00000000 0x001B09E0
1774, 1488.56972600, , id=0x0001, 0x00000000 0x001B0DC8
1775, 1489.06973800, , id=0x0001, 0x00000000 0x001B11B0
1776, 1489.56973800, , id=0x0001, 0x00000000 0x001B1598
1777, 1490.06973800, , id=0x0001, 0x00000000 0x001B1980
1778, 1490.56973800, , id=0x0001, 0x00000000 0x001B1D68
1779, 1491.06973800, , id=0x0001, 0x00000000 0x001B2150
1780, 1491.56973800, , id=0x0001, 0x00000000 0x001B2538
1781, 1492.06973800, , id=0x0001, 0x00000000 0x001B2920
1782, 1492.56972600, , id=0x0001, 0x00000000 0x001B2D08
1783, 1493.06973800, , id=0x0001, 0x00000000 0x001B30F0
1784, 1493.56972600, , id=0x0001, 0x00000000 0x001B34D8
1785, 1494.06972600, , id=0x0001, 0x00000000 0x001B38C0
1786, 1494.56973800, , id=0x0001, 0x00000000 0x001B3CA8
1787, 1495.06973800, , id=0x0001, 0x00000000 0x001B4090
1788, 1495.56972600, , id=0x0001, 0x00000000 0x001B4478
1789, 1496.06972600, , id=0x0001, 0x00000000 0x001B4860
1790, 1496.56973800, , id=0x0001, 0x00000000 0x001B4C48
1791, 1497.06972600, , id=0x0001, 0x00000000 0x001B5030
1792, 1497.56973800, , id=0x0001, 0x00000000 0x001B5418
1793, 1498.06973800, , id=0x0001, 0x00000000 0x001B5800
1794, 1498.56973800, , id=0x0001, 0x00000000 0x001B5BE8
1795, 1499.06973800, , id=0x0001, 0x00000000 0x001B5FD0
1796, 1499.56973800, , id=0x0001, 0x00000000 0x001B63B8
1797, 1500.06973800, , id=0x0001, 0x00000000 0x001B67A0
1798, 1500.56972600, , id=0x0001, 0x00000000 0x001B6B88
1799, 1501.06973800, , id=0x0001, 0x00000000 0x001B6F70
1800, 1501.56972600, , id=0x0001, 0x00000000 0x001B7358
1801, 1502.06972600, , id=0x0001, 0x00000000 0x001B7740
1802, 1502.56972600, , id=0x0001, 0x00000000 0x001B7B28
1803, 1503.06972600, , id=0x0001, 0x00000000 0x001B7F10
1804, 1503.56973800, , id=0x0001, 0x00000000 0x001B82F8
1805, 1504.06973800, , id=0x0001, 0x00000000 0x001B86E0
1806, 1504.56973800, , id=0x0001, 0x00000000 0x001B8AC8
1807, 1505.06973800, , id=0x0001, 0x00000000 0x001B8EB0
1808, 1505.56973800, , id=0x0001, 0x00000000 0x001B9298
1809, 1506.06973800, , id=0x0001, 0x00000000 0x001B9680
1810, 1506.56973800, , id=0x0001, 0x00000000 0x001B9A68
1811, 1507.06973800, , id=0x0001, 0x00000000 0x001B9E50
1812, 1507.56973800, , id=0x0001, 0x00000000 0x001BA238
1813, 1508.06973800, , id=0x0001, 0x00000000 0x001BA620
1814, 1508.56973800, , id=0x0001, 0x00000000 0x001BAA08
1815, 1509.06972600, , id=0x0001, 0x00000000 0x001BADF0
1816, 1509.56973800, , id=0x0001, 0x00000000 0x001BB1D8
1817, 1510.06972600, , id=0x0001, 0x00000000 0x001BB5C0
1818, 1510.56973800, , id=0x0001, 0x00000000 0x001BB9A8
1819, 1511.06973800, , id=0x0001, 0x00000000 0x001BBD90
1820, 1511.56973800, , id=0x0001, 0x00000000 0x001BC178
1821, 1512.06973800, , id=0x0001, 0x00000000 0x001BC560
1822, 1512.56973800, , id=0x0001, 0x00000000 0x001BC948
1823, 1513.06973800, , id=0x0001, 0x00000000 0x001BCD30
1824, 1513.56973800, , id=0x0001, 0x00000000 0x001BD118
1825, 1514.06973800, , id=0x0001, 0x00000000 0x001BD500
1826, 1514.56972600, , id=0x0001, 0x00000000 0x001BD8E8
1827, 1515.06972600, , id=0x0001, 0x00000000 0x001BDCD0
1828, 1515.56973800, , id=0x0001, 0x00000000 0x001BE0B8
1829, 1516.06972600, , id=0x0001, 0x00000000 0x001BE4A0
1830, 1516.56973800, , id=0x0001, 0x00000000 0x001BE888
1831, 1517.06973800, , id=0x0001, 0x00000000 0x001BEC70
1832, 1517.56973800, , id=0x0001, 0x00000000 0x001BF058
1833, 1518.06973800, , id=0x0001, 0x00000000 0x001BF440
1834, 1518.56973800, , id=0x0001, 0x00000000 0x001BF828
1835, 1519.06972600, , id=0x0001, 0x00000000 0x001BFC10
1836, 1519.56973800, , id=0x0001, 0x00000000 0x001BFFF8
1837, 1520.06973800, , id=0x0001, 0x00000000 0x001C03E0
1838, 1520.56973800, , id=0x0001, 0x00000000 0x001C07C8
1839, 1521.06973800, , id=0x0001, 0x00000000 0x001C0BB0
1840, 1521.56973800, , id=0x0001, 0x00000000 0x001C0F98
1841, 1522.06973800, , id=0x0001, 0x00000000 0x001C1380
1842, 1522.56973800, , id=0x0001, 0x00000000 0x001C1768
1843, 1523.06973800, , id=0x0001, 0x00000000 0x001C1B50
1844, 1523.56973800, , id=0x0001, 0x00000000 0x001C1F38
1845, 1524.06973800, , id=0x0001, 0x00000000 0x001C2320
1846, 1524.56972600, , id=0x0001, 0x00000000 0x001C2708
1847, 1525.06972600, , id=0x0001, 0x00000000 0x001C2AF0
1848, 1525.56973800, , id=0x0001, 0x00000000 0x001C2ED8
1849, 1526.06973800, , id=0x0001, 0x00000000 0x001C32C0
1850, 1526.56973800, , id=0x0001, 0x00000000 0x001C36A8
1851, 1527.06973800, , id=0x0001, 0x00000000 0x001C3A90
1852, 1527.56973800, , id=0x0001, 0x00000000 0x001C3E78
1853, 1528.06973800, , id=0x0001, 0x00000000 0x001C4260
1854, 1528.56972600, , id=0x0001, 0x00000000 0x001C4648
1855, 1529.06972600, , id=0x0001, 0x00000000 0x001C4A30
1856, 1529.56973800, , id=0x0001, 0x00000000 0x001C4E18
1857, 1530.06972600, , id=0x0001, 0x00000000 0x001C5200
1858, 1530.56973800, , id=0x0001, 0x00000000 0x001C55E8
1859, 1531.06973800, , id=0x0001, 0x00000000 0x001C59D0
1860, 1531.56973800, , id=0x0001, 0x00000000 0x001C5DB8
1861, 1532.06973800, , id=0x0001, 0x00000000 0x001C61A0
1862, 1532.56973800, , id=0x0001, 0x00000000 0x001C6588
1863, 1533.06973800, , id=0x0001, 0x00000000 0x001C6970
1864, 1533.56973800, , id=0x0001, 0x00000000 0x001C6D58
1865, 1534.06973800, , id=0x0001, 0x00000000 0x001C7140
1866, 1534.56972600, , id=0x0001, 0x00000000 0x001C7528
1867, 1535.06973800, , id=0x0001, 0x00000000 0x001C7910
1868, 1535.56970400, , id=0x0001, 0x00000000 0x001C7CF8
1869, 1536.06973800, , id=0x0001, 0x00000000 0x001C80E0
1870, 1536.56970400, , id=0x0001, 0x00000000 0x001C84C8
1871, 1537.06973800, , id=0x0001, 0x00000000 0x001C88B0
1872, 1537.56970400, , id=0x0001, 0x00000000 0x001C8C98
1873, 1538.06972600, , id=0x0001, 0x00000000 0x001C9080
1874, 1538.56970400, , id=0x0001, 0x00000000 0x001C9468
1875, 1539.06973800, , id=0x0001, 0x00000000 0x001C9850
1876, 1539.56969200, , id=0x0001, 0x00000000 0x001C9C38
1877, 1540.06973800, , id=0x0001, 0x00000000 0x001CA020
1878, 1540.56970400, , id=0x0001, 0x00000000 0x001CA408
1879, 1541.06973800, , id=0x0001, 0x00000000 0x001CA7F0
1880, 1541.56970400, , id=0x0001, 0x00000000 0x001CABD8
1881, 1542.06973800, , id=0x0001, 0x00000000 0x001CAFC0
1882, 1542.56970400, , id=0x0001, 0x00000000 0x001CB3A8
1883, 1543.06973800, , id=0x0001, 0x00000000 0x001CB790
1884, 1543.56970400, , id=0x0001, 0x00000000 0x001CBB78
1885, 1544.06972600, , id=0x0001, 0x00000000 0x001CBF60
1886, 1544.56970400, , id=0x0001, 0x00000000 0x001CC348
1887, 1545.06973800, , id=0x0001, 0x00000000 0x001CC730
1888, 1545.56970400, , id=0x0001, 0x00000000 0x001CCB18
1889, 1546.06973800, , id=0x0001, 0x00000000 0x001CCF00
1890, 1546.56970400, , id=0x0001, 0x00000000 0x001CD2E8
1891, 1547.06973800, , id=0x0001, 0x00000000 0x001CD6D0
1892, 1547.56970400, , id=0x0001, 0x00000000 0x001CDAB8
1893, 1548.06973800, , id=0x0001, 0x00000000 0x001CDEA0
1894, 1548.56970400, , id=0x0001, 0x00000000 0x001CE288
1895, 1549.06972600, , id=0x0001, 0x00000000 0x001CE670
1896, 1549.56970400, , id=0x0001, 0x00000000 0x001CEA58
1897, 1550.06972600, , id=0x0001, 0x00000000 0x001CEE40
1898, 1550.56970400, , id=0x0001, 0x00000000 0x001CF228
1899, 1551.06973800, , id=0x0001, 0x00000000 0x001CF610
1900, 1551.57137400, , id=0x0001, 0x00000000 0x001CF9FB
1901, 1552.06973800, , id=0x0001, 0x00000000 0x001CFDE0
1902, 1552.56973800, , id=0x0001, 0x00000000 0x001D01C8
1903, 1553.06973800, , id=0x0001, 0x00000000 0x001D05B0
1904, 1553.56973800, , id=0x0001, 0x00000000 0x001D0998
1905, 1554.06975400, , id=0x0001, 0x00000000 0x001D0D80
1906, 1554.56973800, , id=0x0001, 0x00000000 0x001D1168
1907, 1555.06973800, , id=0x0001, 0x00000000 0x001D1550
1908, 1555.56972600, , id=0x0001, 0x00000000 0x001D1938
1909, 1556.06973800, , id=0x0001, 0x00000000 0x001D1D20
1910, 1556.56972600, , id=0x0001, 0x00000000 0x001D2108
1911, 1557.06973800, , id=0x0001, 0x00000000 0x001D24F0
1912, 1557.56973800, , id=0x0001, 0x00000000 0x001D28D8
1913, 1558.06972600, , id=0x0001, 0x00000000 0x001D2CC0
1914, 1558.56973800, , id=0x0001, 0x00000000 0x001D30A8
1915, 1559.06973800, , id=0x0001, 0x00000000 0x001D3490
1916, 1559.56973800, , id=0x0001, 0x00000000 0x001D3878
1917, 1560.06972600, , id=0x0001, 0x00000000 0x001D3C60
1918, 1560.56973800, , id=0x0001, 0x00000000 0x001D4048
1919, 1561.06973800, , id=0x0001, 0x00000000 0x001D4430
1920, 1561.56972600, , id=0x0001, 0x00000000 0x001D4818
1921, 1562.06973800, , id=0x0001, 0x00000000 0x001D4C00
1922, 1562.56972600, , id=0x0001, 0x00000000 0x001D4FE8
1923, 1563.06973800, , id=0x0001, 0x00000000 0x001D53D0
1924, 1563.56972600, , id=0x0001, 0x00000000 0x001D57B8
1925, 1564.06973800, , id=0x0001, 0x00000000 0x001D5BA0
1926, 1564.56973800, , id=0x0001, 0x00000000 0x001D5F88
1927, 1565.06973800, , id=0x0001, 0x00000000 0x001D6370
1928, 1565.56972600, , id=0x0001, 0x00000000 0x001D6758
1929, 1566.06973800, , id=0x0001, 0x00000000 0x001D6B40
1930, 1566.56973800, , id=0x0001, 0x00000000 0x001D6F28
1931, 1567.06973800, , id=0x0001, 0x00000000 0x001D7310
1932, 1567.56972600, , id=0x0001, 0x00000000 0x001D76F8
1933, 1568.06973800, , id=0x0001, 0x00000000 0x001D7AE0
1934, 1568.56973800, , id=0x0001, 0x00000000 0x001D7EC8
1935, 1569.06972600, , id=0x0001, 0x00000000 0x001D82B0
1936, 1569.56972600, , id=0x0001, 0x00000000 0x001D8698
1937, 1570.06973800, , id=0x0001, 0x00000000 0x001D8A80
1938, 1570.56973800, , id=0x0001, 0x00000000 0x001D8E68
1939, 1571.06973800, , id=0x0001, 0x00000000 0x001D9250
1940, 1571.56973800, , id=0x0001, 0x00000000 0x001D9638
1941, 1572.06972600, , id=0x0001, 0x00000000 0x001D9A20
1942, 1572.56973800, , id=0x0001, 0x00000000 0x001D9E08
1943, 1573.06973800, , id=0x0001, 0x00000000 0x001DA1F0
1944, 1573.56973800, , id=0x0001, 0x00000000 0x001DA5D8
1945, 1574.06973800, , id=0x0001, 0x00000000 0x001DA9C0
1946, 1574.56973800, , id=0x0001, 0x00000000 0x001DADA8
1947, 1575.06973800, , id=0x0001, 0x00000000 0x001DB190
1948, 1575.56973800, , id=0x0001, 0x00000000 0x001DB578
1949, 1576.06973800, , id=0x0001, 0x00000000 0x001DB960
1950, 1576.56972600, , id=0x0001, 0x00000000 0x001DBD48
1951, 1577.06973800, , id=0x0001, 0x00000000 0x001DC130
1952, 1577.56973800, , id=0x0001, 0x00000000 0x001DC518
1953, 1578.06973800, , id=0x0001, 0x00000000 0x001DC900
1954, 1578.56973800, , id=0x0001, 0x00000000 0x001DCCE8
1955, 1579.06973800, , id=0x0001, 0x00000000 0x001DD0D0
1956, 1579.56973800, , id=0x0001, 0x00000000 0x001DD4B8
1957, 1580.06973800, , id=0x0001, 0x00000000 0x001DD8A0
1958, 1580.56973800, , id=0x0001, 0x00000000 0x001DDC88
1959, 1581.06973800, , id=0x0001, 0x00000000 0x001DE070
1960, 1581.56972600, , id=0x0001, 0x00000000 0x001DE458
1961, 1582.06973800, , id=0x0001, 0x00000000 0x001DE840
1962, 1582.56973800, , id=0x0001, 0x00000000 0x001DEC28
1963, 1583.06973800, , id=0x0001, 0x00000000 0x001DF010
1964, 1583.56973800, , id=0x0001, 0x00000000 0x001DF3F8
1965, 1584.06973800, , id=0x0001, 0x00000000 0x001DF7E0
1966, 1584.56973800, , id=0x0001, 0x00000000 0x001DFBC8
1967, 1585.06972600, , id=0x0001, 0x00000000 0x001DFFB0
1968, 1585.56973800, , id=0x0001, 0x00000000 0x001E0398
1969, 1586.06973800, , id=0x0001, 0x00000000 0x001E0780
1970, 1586.56972600, , id=0x0001, 0x00000000 0x001E0B68
1971, 1587.06973800, , id=0x0001, 0x00000000 0x001E0F50
1972, 1587.56973800, , id=0x0001, 0x00000000 0x001E1338
1973, 1588.06972600, , id=0x0001, 0x00000000 0x001E1720
1974, 1588.56973800, , id=0x0001, 0x00000000 0x001E1B08
1975, 1589.06973800, , id=0x0001, 0x00000000 0x001E1EF0
1976, 1589.56973800, , id=0x0001, 0x00000000 0x001E22D8
1977, 1590.06973800, , id=0x0001, 0x00000000 0x001E26C0
1978, 1590.56972600, , id=0x0001, 0x00000000 0x001E2AA8
1979, 1591.06973800, , id=0x0001, 0x00000000 0x001E2E90
1980, 1591.56973800, , id=0x0001, 0x00000000 0x001E3278
1981, 1592.06973800, , id=0x0001, 0x00000000 0x001E3660
1982, 1592.56973800, , id=0x0001, 0x00000000 0x001E3A48
1983, 1593.06972600, , id=0x0001, 0x00000000 0x001E3E30
1984, 1593.56973800, , id=0x0001, 0x00000000 0x001E4218
1985, 1594.06973800, , id=0x0001, 0x00000000 0x001E4600
1986, 1594.56973800, , id=0x0001, 0x00000000 0x001E49E8
1987, 1595.06973800, , id=0x0001, 0x00000000 0x001E4DD0
1988, 1595.56973800, , id=0x0001, 0x00000000 0x001E51B8
1989, 1596.06973800, , id=0x0001, 0x00000000 0x001E55A0
1990, 1596.56973800, , id=0x0001, 0x00000000 0x001E5988
1991, 1597.06972600, , id=0x0001, 0x00000000 0x001E5D70
1992, 1597.57135400, , id=0x0001, 0x00000000 0x001E615B
1993, 1598.06973800, , id=0x0001, 0x00000000 0x001E6540
1994, 1598.56973800, , id=0x0001, 0x00000000 0x001E6928
1995, 1599.06973800, , id=0x0001, 0x00000000 0x001E6D10
1996, 1599.56973800, , id=0x0001, 0x00000000 0x001E70F8
1997, 1600.06973800, , id=0x0001, 0x00000000 0x001E74E0
1998, 1600.56972600, , id=0x0001, 0x00000000 0x001E78C8
1999, 1601.06972600, , id=0x0001, 0x00000000 0x001E7CB0
2000, 1601.56973800, , id=0x0001, 0x00000000 0x001E8098
2001, 1602.06973800, , id=0x0001, 0x00000000 0x001E8480
2002, 1602.56973800, , id=0x0001, 0x00000000 0x001E8868
2003, 1603.06973800, , id=0x0001, 0x00000000 0x001E8C50
2004, 1603.56973800, , id=0x0001, 0x00000000 0x001E9038
2005, 1604.06972600, , id=0x0001, 0x00000000 0x001E9420
2006, 1604.56972600, , id=0x0001, 0x00000000 0x001E9808
2007, 1605.06973800, , id=0x0001, 0x00000000 0x001E9BF0
2008, 1605.56973800, , id=0x0001, 0x00000000 0x001E9FD8
2009, 1606.06972600, , id=0x0001, 0x00000000 0x001EA3C0
2010, 1606.56972600, , id=0x0001, 0x00000000 0x001EA7A8
2011, 1607.06973800, , id=0x0001, 0x00000000 0x001EAB90
2012, 1607.56973800, , id=0x0001, 0x00000000 0x001EAF78
2013, 1608.06973800, , id=0x0001, 0x00000000 0x001EB360
2014, 1608.56973800, , id=0x0001, 0x00000000 0x001EB748
2015, 1609.06973800, , id=0x0001, 0x00000000 0x001EBB30
2016, 1609.56973800, , id=0x0001, 0x00000000 0x001EBF18
2017, 1610.06973800, , id=0x0001, 0x00000000 0x001EC300
2018, 1610.56973800, , id=0x0001, 0x00000000 0x001EC6E8
2019, 1611.06973800, , id=0x0001, 0x00000000 0x001ECAD0
2020, 1611.56973800, , id=0x0001, 0x00000000 0x001ECEB8
2021, 1612.06973800, , id=0x0001, 0x00000000 0x001ED2A0
2022, 1612.56973800, , id=0x0001, 0x00000000 0x001ED688
2023, 1613.06973800, , id=0x0001, 0x00000000 0x001EDA70
2024, 1613.57172800, , id=0x0001, 0x00000000 0x001EDE5C
2025, 1614.06972600, , id=0x0001, 0x00000000 0x001EE240
2026, 1614.56973800, , id=0x0001, 0x00000000 0x001EE628
2027, 1615.06973800, , id=0x0001, 0x00000000 0x001EEA10
2028, 1615.56973800, , id=0x0001, 0x00000000 0x001EEDF8
2029, 1616.06973800, , id=0x0001, 0x00000000 0x001EF1E0
2030, 1616.56972600, , id=0x0001, 0x00000000 0x001EF5C8
2031, 1617.06973800, , id=0x0001, 0x00000000 0x001EF9B0
2032, 1617.56973800, , id=0x0001, 0x00000000 0x001EFD98
2033, 1618.06973800, , id=0x0001, 0x00000000 0x001F0180
2034, 1618.56973800, , id=0x0001, 0x00000000 0x001F0568
2035, 1619.06972600, , id=0x0001, 0x00000000 0x001F0950
2036, 1619.56973800, , id=0x0001, 0x00000000 0x001F0D38
2037, 1620.06973800, , id=0x0001, 0x00000000 0x001F1120
2038, 1620.56973800, , id=0x0001, 0x00000000 0x001F1508
2039, 1621.06973800, , id=0x0001, 0x00000000 0x001F18F0
2040, 1621.56973800, , id=0x0001, 0x00000000 0x001F1CD8
2041, 1622.06973800, , id=0x0001, 0x00000000 0x001F20C0
2042, 1622.56972600, , id=0x0001, 0x00000000 0x001F24A8
2043, 1623.06973800, , id=0x0001, 0x00000000 0x001F2890
2044, 1623.56973800, , id=0x0001, 0x00000000 0x001F2C78
2045, 1624.06972600, , id=0x0001, 0x00000000 0x001F3060
2046, 1624.56973800, , id=0x0001, 0x00000000 0x001F3448
2047, 1625.06973800, , id=0x0001, 0x00000000 0x001F3830
2048, 1625.56973800, , id=0x0001, 0x00000000 0x001F3C18
2049, 1626.06973800, , id=0x0001, 0x00000000 0x001F4000
2050, 1626.56973800, , id=0x0001, 0x00000000 0x001F43E8
2051, 1627.06973800, , id=0x0001, 0x00000000 0x001F47D0
2052, 1627.56972600, , id=0x0001, 0x00000000 0x001F4BB8
2053, 1628.06973800, , id=0x0001, 0x00000000 0x001F4FA0
2054, 1628.56973800, , id=0x0001, 0x00000000 0x001F5388
2055, 1629.06972600, , id=0x0001, 0x00000000 0x001F5770
2056, 1629.56973800, , id=0x0001, 0x00000000 0x001F5B58
2057, 1630.06973800, , id=0x0001, 0x00000000 0x001F5F40
2058, 1630.56972600, , id=0x0001, 0x00000000 0x001F6328
2059, 1631.06972600, , id=0x0001, 0x00000000 0x001F6710
2060, 1631.56973800, , id=0x0001, 0x00000000 0x001F6AF8
2061, 1632.06973800, , id=0x0001, 0x00000000 0x001F6EE0
2062, 1632.56973800, , id=0x0001, 0x00000000 0x001F72C8
2063, 1633.06972600, , id=0x0001, 0x00000000 0x001F76B0
2064, 1633.56973800, , id=0x0001, 0x00000000 0x001F7A98
2065, 1634.06973800, , id=0x0001, 0x00000000 0x001F7E80
2066, 1634.56973800, , id=0x0001, 0x00000000 0x001F8268
2067, 1635.06973800, , id=0x0001, 0x00000000 0x001F8650
2068, 1635.56973800, , id=0x0001, 0x00000000 0x001F8A38
2069, 1636.06972600, , id=0x0001, 0x00000000 0x001F8E20
2070, 1636.56973800, , id=0x0001, 0x00000000 0x001F9208
2071, 1637.06973800, , id=0x0001, 0x00000000 0x001F95F0
2072, 1637.56972600, , id=0x0001, 0x00000000 0x001F99D8
2073, 1638.06973800, , id=0x0001, 0x00000000 0x001F9DC0
2074, 1638.56972600, , id=0x0001, 0x00000000 0x001FA1A8
2075, 1639.06973800, , id=0x0001, 0x00000000 0x001FA590
2076, 1639.56973800, , id=0x0001, 0x00000000 0x001FA978
2077, 1640.06973800, , id=0x0001, 0x00000000 0x001FAD60
2078, 1640.56972600, , id=0x0001, 0x00000000 0x001FB148
2079, 1641.06973800, , id=0x0001, 0x00000000 0x001FB530
2080, 1641.56973800, , id=0x0001, 0x00000000 0x001FB918
2081, 1642.06972600, , id=0x0001, 0x00000000 0x001FBD00
2082, 1642.56972600, , id=0x0001, 0x00000000 0x001FC0E8
2083, 1643.06972600, , id=0x0001, 0x00000000 0x001FC4D0
2084, 1643.56973800, , id=0x0001, 0x00000000 0x001FC8B8
2085, 1644.06972600, , id=0x0001, 0x00000000 0x001FCCA0
2086, 1644.56973800, , id=0x0001, 0x00000000 0x001FD088
2087, 1645.06973800, , id=0x0001, 0x00000000 0x001FD470
2088, 1645.56972600, , id=0x0001, 0x00000000 0x001FD858
2089, 1646.06973800, , id=0x0001, 0x00000000 0x001FDC40
2090, 1646.56973800, , id=0x0001, 0x00000000 0x001FE028
2091, 1647.06972600, , id=0x0001, 0x00000000 0x001FE410
2092, 1647.56972600, , id=0x0001, 0x00000000 0x001FE7F8
2093, 1648.06969200, , id=0x0001, 0x00000000 0x001FEBE0
2094, 1648.56972600, , id=0x0001, 0x00000000 0x001FEFC8
2095, 1649.06969200, , id=0x0001, 0x00000000 0x001FF3B0
2096, 1649.56972600, , id=0x0001, 0x00000000 0x001FF798
2097, 1650.06969200, , id=0x0001, 0x00000000 0x001FFB80
2098, 1650.56973800, , id=0x0001, 0x00000000 0x001FFF68
2099, 1651.06970400, , id=0x0001, 0x00000000 0x00200350
2100, 1651.56973800, , id=0x0001, 0x00000000 0x00200738
2101, 1652.06970400, , id=0x0001, 0x00000000 0x00200B20
2102, 1652.56973800, , id=0x0001, 0x00000000 0x00200F08
2103, 1653.06969200, , id=0x0001, 0x00000000 0x002012F0
2104, 1653.56972600, , id=0x0001, 0x00000000 0x002016D8
2105, 1654.06969200, , id=0x0001, 0x00000000 0x00201AC0
2106, 1654.56973800, , id=0x0001, 0x00000000 0x00201EA8
2107, 1655.06969200, , id=0x0001, 0x00000000 0x00202290
2108, 1655.56973800, , id=0x0001, 0x00000000 0x00202678
2109, 1656.06970400, , id=0x0001, 0x00000000 0x00202A60
2110, 1656.56975400, , id=0x0001, 0x00000000 0x00202E48
2111, 1657.06970400, , id=0x0001, 0x00000000 0x00203230
2112, 1657.56973800, , id=0x0001, 0x00000000 0x00203618
2113, 1658.06970400, , id=0x0001, 0x00000000 0x00203A00
2114, 1658.56973800, , id=0x0001, 0x00000000 0x00203DE8
2115, 1659.06970400, , id=0x0001, 0x00000000 0x002041D0
2116, 1659.56973800, , id=0x0001, 0x00000000 0x002045B8
2117, 1660.06970400, , id=0x0001, 0x00000000 0x002049A0
2118, 1660.56973800, , id=0x0001, 0x00000000 0x00204D88
2119, 1661.06970400, , id=0x0001, 0x00000000 0x00205170
